_c0,User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
125,Briefing.com,Briefingcom,2022-09-28,tte totalenergies se has adopted a cash flow allocation strategy for the coming years board of directors approves 1,0.0,0.0,1.0,Bullish,neutral
3253,Briefing.com,Briefingcom,2022-05-13,tte totalenergies se has been named a winner by the bureau of ocean energy management of maritime lease area 1,0.0,1.0,0.0,Bullish,positive
4957,Briefing.com,Briefingcom,2022-03-02,tte totalenergies se joins castle wind joint venture to explore development of offshore wind in california 1,0.0,1.0,0.0,Bullish,neutral
6647,Stock Titan,stock_titan,2021-10-15,tte totalenergies se main indicators 1,0.0,0.0,1.0,Bullish,neutral
2901,Stock News Bot,StockNewsBot2,2022-05-25,tte totalenergies se ordinary and extraordinary shareholders meeting of may 25 2022,0.0,0.0,0.0,Bullish,neutral
6777,Briefing.com,Briefingcom,2021-09-28,tte totalenergies se provides fy21 outlook upstream production should grow by about 3 per year by 2026,0.0,0.0,0.0,Bullish,positive
1098,Seeking Alpha,SeekingAlpha,2022-08-18,tte totalenergies se record revenues this quarter 1,0.0,0.0,1.0,Bullish,positive
2383,Seeking Alpha,SeekingAlpha,2022-06-12,tte totalenergies se renewables are a focus for the company in 2022 seekingalphacom totalenergies renewables are a focus for the company in 2022 nysette totalenergies strategy is shifting to renewables more smoothly than most competitors see why i recommend buying tte stock at or below 57 2,0.0,2.0,0.0,Bullish,neutral
6377,Stock Titan,stock_titan,2021-11-08,tte totalenergies se republic of the congo the planting of more than one million trees begins on the batk plateaux 1,0.0,0.0,1.0,Bullish,neutral
1843,GetOnTrade,GetOnTrade,2022-07-15,tte totalenergies se sponsored adr tte is a topranked growth stock should you buy zackscom totalenergies se sponsored adr tte is a topranked growth stock should you buy wondering how to pick strong marketbeating stocks for your investment portfolio look no further than the zacks style scores,0.0,0.0,0.0,Bearish,neutral
5523,Stock News Bot,StockNewsBot2,2022-02-09,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers,0.0,0.0,0.0,Bearish,neutral
2324,Yelpful Stock Alerts,FastestAlert,2022-06-15,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stock news alerts in bio,0.0,0.0,0.0,Bearish,neutral
4694,Stock News Bot,StockNewsBot2,2022-03-11,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stocktitannet totalenergies se statement in compliance with the article tte stock news a total number of 2775088623 voting rights are attached to the 2609763803 underlying totalenergies shares including,0.0,0.0,0.0,Bullish,neutral
3969,Stock News Bot,StockNewsBot2,2022-03-25,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stocktitannet totalenergies se statement in compliance with the article tte stock news a total number of 2775958730 voting rights are attached to the 2609763803 underlying totalenergies shares including,0.0,0.0,0.0,Bullish,neutral
3698,Stock News Bot,StockNewsBot2,2022-04-11,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stocktitannet totalenergies se statement in compliance with the article tte stock news a total number of 2776293236 voting rights are attached to the 2609763803 underlying totalenergies shares including,0.0,0.0,0.0,Bullish,neutral
2323,Stock News Bot,StockNewsBot2,2022-06-15,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stocktitannet totalenergies se statement in compliance with the article tte stock news a total number of 2778375456 voting rights are attached to the 2609773274 underlying totalenergies shares including,0.0,0.0,0.0,Bullish,neutral
5974,Stock Titan,stock_titan,2022-01-06,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stocktitannet totalenergies se statement in compliance with the article tte stock news a total number of 2805217581 voting rights are attached to the 2640429329 underlying totalenergies shares including 1,0.0,0.0,1.0,Bullish,neutral
586,Bloomberg Feed,BloombergFeed,2022-09-15,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stocktitannet totalenergies se statement in compliance with the article tte stock news a total number of 2807103956 voting rights are attached to the 2619131285 underlying totalenergies shares including,0.0,0.0,0.0,Bullish,neutral
1167,Stock News Bot,StockNewsBot2,2022-08-05,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stocktitannet totalenergies se statement in compliance with the article tte stock news a total number of 2807593825 voting rights are attached to the 2619131285 underlying totalenergies shares including,0.0,0.0,0.0,Bearish,neutral
3190,Stock News Bot,StockNewsBot2,2022-05-17,tte totalenergies se statement in compliance with the article 22316 of the general regulation of the financial markets authority autorit des marchs financiers stocktitannet totalenergies se statement in compliance with the article tte stock news view source version on businesswirecom,0.0,0.0,0.0,Bearish,neutral
4299,Briefing.com,Briefingcom,2022-03-22,tte totalenergies se to stop purchasing oil and petroleum products from russia,0.0,0.0,0.0,Bullish,neutral
532,Briefing.com,Briefingcom,2022-09-16,tte totalenergies se tte signs exploration and production sharing agreement epsa with the ministry of energy 1 1,0.0,1.0,1.0,Bullish,neutral
5059,Briefing.com,Briefingcom,2022-03-01,tte totalenergies se will no longer provide capital for new projects in russia,0.0,0.0,0.0,Bullish,neutral
5154,Briefing.com,Briefingcom,2022-02-28,tte totalenergies se wins maritime lease to develop a 3 gw offshore wind farm on the east coast of new york and,0.0,0.0,0.0,Bullish,positive
5782,Briefing.com,Briefingcom,2022-01-21,tte totalenergies se withdraws from myanmar,0.0,0.0,0.0,Bullish,neutral
3493,STCK.PRO,StckPro,2022-04-29,tte ttfnf new article totalenergies se tte ceo patrick pouyann on q1 2022 results earnings call transcript get all the latest tte related news here stckpro tte totalenergies se tte ceo patrick pouyann on q1 2022 results earnings call transcript totalenergies se nysenysette q1 2022 earnings conference call april 28 2022 600 am et company participants patrick pouyann chairman chief executive officer president,0.0,0.0,0.0,Bullish,neutral
1448,STCK.PRO,StckPro,2022-07-29,tte ttfnf new article totalenergies se tte ceo patrick pouyann on q2 2022 results earnings call transcript get all the latest tte related news here,0.0,0.0,0.0,Bullish,neutral
3494,Seeking Alpha,SeekingAlpha,2022-04-29,tte ttfnf totalenergies se tte ceo patrick pouyann on q1 2022 results earnings call transcript seekingalphacom totalenergies se tte ceo patrick pouyann on q1 2022 results earnings call transcript totalenergies se nysenysette q1 2022 earnings conference call april 28 2022 600 am et company participants patrick pouyann chairman chief executive officer president,0.0,0.0,0.0,Bullish,neutral
1449,Seeking Alpha,SeekingAlpha,2022-07-29,tte ttfnf totalenergies se tte ceo patrick pouyann on q2 2022 results earnings call transcript seekingalphacom totalenergies se tte ceo patrick pouyann on q2 2022 results earnings call transcript totalenergies se nysenysette q2 2022 earnings conference call july 28 2022 730 am etcompany participantspatrick pouyann chief executive officerjeanpierre sbraire chief financial,0.0,0.0,0.0,Bullish,neutral
2709,GetOnTrade,GetOnTrade,2022-05-26,tte why totalenergies se sponsored adr tte is a top value stock for the longterm zackscom why totalenergies se sponsored adr tte is a top value stock for the longterm wondering how to pick strong marketbeating stocks for your investment portfolio look no further than the zacks style scores,0.0,0.0,0.0,Bearish,neutral
188,TradeTheNews.com,Trade_The_News,2022-09-27,ttefr ceo europe will go through winter without gas problems totalenergies se reminder on sept 16th germany chancellor scholz stated that energy supply this winter was secured ttf more at tradethenewscom home trade the news real time stock forex bond news analysis squawk active trader community with real time news get the news market news and analysis expert financial analysis investment ideas forex news and more 1 4,0.0,1.0,4.0,Bullish,neutral
3646,TradeTheNews.com,Trade_The_News,2022-04-19,ttefr reports q1 european refining margin 463t v 167t qq v 53t yy notes sharply higher distillate cracks totalenergies se more at tradethenewscom home trade the news real time stock forex bond news analysis squawk active trader community with real time news get the news market news and analysis expert financial analysis investment ideas forex news and more 1,0.0,0.0,1.0,Bullish,neutral
1852,TradeTheNews.com,Trade_The_News,2022-07-15,ttefr reports q2 european refining margin 1457t v 463t qq v 102t yy expects performance of the gas lng and power trading activities is expected to remain high totalenergies se more at tradethenewscom home trade the news real time stock forex bond news analysis squawk active trader community with real time news get the news market news and analysis expert financial analysis investment ideas forex news and more 1,0.0,0.0,1.0,Bearish,neutral
1754,TradeTheNews.com,Trade_The_News,2022-07-22,ttefr to cut fuel price by 020litre in service stations from sept to nov and by 010litre from nov to enddec 2022 totalenergies se more at tradethenewscom home trade the news real time stock forex bond news analysis squawk active trader community with real time news get the news market news and analysis expert financial analysis investment ideas forex news and more 1,0.0,0.0,1.0,Bullish,neutral
6783,TradeTheNews.com,Trade_The_News,2021-09-28,ttefr to increase energy production by 30 from now to 2030 cuts higherend capex target to 1315byr prior 1316byr to buy back 15b in shares in q4 investor meeting totalenergies se more at tradethenewscom home trade the news real time stock forex bond news analysis squawk active trader community with real time news get the news market news and analysis expert financial analysis investment ideas forex news and more 1,0.0,0.0,1.0,Bearish,neutral
1127,ChartMill,ChartMill,2022-08-11,ttepa both the short term and long term trends are positive this is a very positive sign,0.0,0.0,0.0,Bullish,positive
1674,ChartMill,ChartMill,2022-07-23,ttepa has a bad technical rating but it does show a decent setup pattern,0.0,0.0,0.0,Bullish,positive
231,ChartMill,ChartMill,2022-09-25,ttepa has a very good piotroskif score of 800 this indicates great health and profitability,0.0,0.0,0.0,Bullish,positive
543,ChartMill,ChartMill,2022-09-16,ttepa has an average volume of 5316930 this is a good sign as it is always nice to have a liquid stock,0.0,0.0,0.0,Bullish,neutral
6735,ChartMill,ChartMill,2021-10-01,ttepa has an average volume of 5815330 this is a good sign as it is always nice to have a liquid stock,0.0,0.0,0.0,Bullish,neutral
2566,ChartMill,ChartMill,2022-05-29,ttepa has an average volume of 6799660 this is a good sign as it is always nice to have a liquid stock,0.0,0.0,0.0,Bullish,neutral
5619,ChartMill,ChartMill,2022-02-05,ttepa has an average volume of 6865690 this is a good sign as it is always nice to have a liquid stock,0.0,0.0,0.0,Bullish,neutral
5704,ChartMill,ChartMill,2022-01-28,ttepa has an average volume of 6939440 this is a good sign as it is always nice to have a liquid stock,0.0,0.0,0.0,Bullish,neutral
5588,ChartMill,ChartMill,2022-02-09,ttepa has an excellent technical rating and also presents a decent setup pattern,0.0,0.0,0.0,Bullish,positive
407,ChartMill,ChartMill,2022-09-22,ttepa has only a medium technical rating but it does show a decent setup pattern,0.0,0.0,0.0,Bullish,positive
3621,ChartMill,ChartMill,2022-04-21,ttepa is currently trading in the upper part of its 52 week range outperforming the market,0.0,0.0,0.0,Bullish,positive
6654,ChartMill,ChartMill,2021-10-14,ttepa is currently trading near its 52 week high which is a good sign certainly when compared to the index,0.0,0.0,0.0,Bullish,positive
5854,ChartMill,ChartMill,2022-01-18,ttepa is one of the better performing stocks in the oil gas consumable fuels industry 1,0.0,0.0,1.0,Bullish,positive
1353,ChartMill,ChartMill,2022-07-31,ttepa is valued rather cheaply when comparing its price book ratio the industry average of 128,0.0,0.0,0.0,Bullish,neutral
